date,open,high,low,close,volume
2016-10-27 18:00:00,11.543,11.699,10.854,11.15,55620.490562839885
2016-10-28 18:00:00,11.15,11.26,9.5,10.375,81583.46638413011
2016-10-29 18:00:00,10.461,11.529,10.314,11.26,26028.97464755001
2016-10-30 18:00:00,11.246,11.5,10.877,10.995,37791.26499486996
2016-10-31 18:00:00,10.972,11.21,10.405,10.831,37796.44954968002
2016-11-01 18:00:00,10.831,11.247,10.763,10.855,26089.05331918005
2016-11-02 18:00:00,10.845,11.182,10.809,10.86,30549.559625569946
2016-11-03 18:00:00,10.891,11.24,10.85,11.184,14314.482542
2016-11-04 18:00:00,11.183,11.24,10.992,11.169,5382.798336250002
2016-11-05 18:00:00,11.15,11.272,10.909,10.91,3189.8372850600017
2016-11-06 17:00:00,10.908,11.099,10.85,10.9,23844.532297220005
2016-11-07 17:00:00,10.88,11.211,10.788,10.898,18242.58345489001
2016-11-08 17:00:00,10.87,10.87,10.2,10.648,22818.55804483001
2016-11-09 17:00:00,10.679,10.693,10.48,10.49,2393.403840820001
2016-11-10 17:00:00,10.515,10.58,10.261,10.27,4746.002401339997
2016-11-11 17:00:00,10.28,10.319,9.68,9.851,19495.393758100003
2016-11-12 17:00:00,9.886,10.37,9.808,10.127,7959.371814640008
2016-11-13 17:00:00,10.116,10.193,9.956,9.9651,5014.865407100001
2016-11-14 17:00:00,9.96,10.41,9.7161,10.265,14990.44583491001
2016-11-15 17:00:00,10.224,10.5,9.9271,10.045,33959.27423409993
2016-11-16 17:00:00,10.047,10.27,9.901,9.9689,29455.050698349965
2016-11-17 17:00:00,9.9839,10.031,9.455,9.526,16566.69138833
2016-11-18 17:00:00,9.532,9.8609,9.476,9.696,22128.166525490018
2016-11-19 17:00:00,9.682,9.7641,9.494,9.5709,8289.082706919995
2016-11-20 17:00:00,9.538,9.679,9.508,9.615,2472.2378304500003
2016-11-21 17:00:00,9.55,10.255,9.542,9.876,29462.38643802996
2016-11-22 17:00:00,9.848,9.919,9.683,9.806,8009.572903180004
2016-11-23 17:00:00,9.787,9.788,8.7,9.1954,34917.75752332984
2016-11-24 17:00:00,9.17,9.69,9.164,9.4269,18461.741851459967
2016-11-25 17:00:00,9.3903,9.53,9.22,9.3325,3776.3394277499974
2016-11-26 17:00:00,9.266,9.302,8.702,8.9247,17811.885522010023
2016-11-27 17:00:00,8.9001,9.0172,8.649,8.658,12008.147562999999
2016-11-28 17:00:00,8.697,8.7439,7.737,8.1596,53931.967846509935
2016-11-29 17:00:00,8.1101,8.758,8.1052,8.5639,36948.70368218993
2016-11-30 17:00:00,8.5417,8.609,8.358,8.43,27504.739960690076
2016-12-01 17:00:00,8.43,8.43,7.1,7.728,141744.88106710074
2016-12-02 17:00:00,7.748,8.1,7.5897,7.875,62571.15662989062
2016-12-03 17:00:00,7.82,7.906,7.3421,7.4048,9964.925385890027
2016-12-04 17:00:00,7.4,7.567,6.501,6.7864,74496.87251586995
2016-12-05 17:00:00,6.7763,7.8785,5.861,7.759,175151.7259210404
2016-12-06 17:00:00,7.812,8.7,7.269,8.3461,46991.867165919975
2016-12-07 17:00:00,8.3231,8.8446,8.1651,8.1651,49134.768520610036
2016-12-08 17:00:00,8.1652,8.65,8.02,8.436,18143.611200430016
2016-12-09 17:00:00,8.4,8.5525,7.94,8.14,10729.678602890019
2016-12-10 17:00:00,8.136,8.248,8.0,8.17,7459.54733753001
2016-12-11 17:00:00,8.1949,8.626,8.0894,8.49,23598.851318379973
2016-12-12 17:00:00,8.49,8.49,8.3,8.4,6201.284481100011
2016-12-13 17:00:00,8.401,8.489,8.2,8.23,4445.174495070001
2016-12-14 17:00:00,8.2,8.2269,7.7064,7.8693,42016.79533003
2016-12-15 17:00:00,7.8703,7.9574,7.7695,7.8943,16674.575220199997
2016-12-16 17:00:00,7.8914,7.944,7.4733,7.8367,45331.58195567999
2016-12-17 17:00:00,7.87,7.9379,7.74,7.909,6429.878312859996
2016-12-18 17:00:00,7.9039,7.904,7.58,7.618,8923.770786819998
2016-12-19 17:00:00,7.589,7.75,7.5508,7.6858,16401.00060037001
2016-12-20 17:00:00,7.699,7.962,7.6391,7.8619,15247.152002749996
